Case ID,Activity ID,Activity Date,Originating Department,Owner Department,Controlling Department,Cargo Property Damage,Facility Property Damage,Other Property Damage,Vessel Property Damage,Total Property Damage,Total Persons at Risk,Total Persons Dead,Total Persons Missing,Total Persons Injured,Vessels Actual Total Loss,Vessels Constructive Total Loss,Vessels Damaged,Vessels Undamaged,Level of Investigation,IMO Designation,US Designation,Serious Marine Incident Designation,Latitude,Longitude,Activity Title,Case Title,Incident Involved
578045,4200080,11/21/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.880198333300000,-89.796291666700000,ELIZABETH DEWEY / Equipment Failure,MS Equipment Failure/ELIZABETH DEWEY/ 37 52.81192 N 089 47.77754 W UMR MM 107/210115ZNOV11,Loss/Reduction of Vessel Propulsion/Steering
577090,4193672,11/21/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.140406666700000,-88.410196666700000,MSUP/NRC#996157/UNKNOWNSHEEN/MM929OHR,MEP Pollution - Oil/ OHIO RIVER 929 00 00.0 S 000 00.0 W UNKNOWN SHEEN INCIDENT/211430ZNOV11,UNSPECIFIED
577796,4198267,11/22/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$200.00,$200.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.793410000000000,-87.993156666700000,SUNFLOWER - Loss of Propulsion,MS Equipment Failure/SUNFLOWER/ 37 47.6046 N 087 59.58945 W MM 846 OHR/221700ZNOV11,Material Failure/Malfunction
577205,4194641,11/22/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016461666700000,-88.268258333300000,MSUP/NRC#996321/M/VPhillipMPfeffer/BilgeSlop/10GAL,MEP Pollution - Oil/PHILIP M. PFEFFER/ 00 00.0 S 000 00.0 W MILE MARKER 1.3 ON THE TENNESSEE RIVER/230245ZNOV11,Discharge/Release - Pollution
577178,4194420,11/22/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.645831666700000,-82.856711666700000,UTV STEVEN J MASON/steering casualty,MS Equipment Failure/STEVEN J MASON/ 38 40.51002 N 083 28.18565 W MM 388.8 OHR/221800ZNOV11,Loss/Reduction of Vessel Propulsion/Steering
577292,4200102,11/24/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$132,200.00","$132,200.00",0,0,0,0,0,0,3,4,Informal,Routine,Routine,Serious Marine Incident,36.993441666700000,-89.146558333300000,LOUISE S / Allision,MS Allision/LOUISE S/CAIRO BRIDGE/ 36 59.6065 N 089 08.7935 W MM 981 OHR/242255ZNOV11,Loss/Reduction of Vessel Propulsion/Steering
577282,4203713,11/24/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.278700000000000,-85.822166666700000,M. K. MCNALLY - Allision,MS Allision/M K MCNALLY/SHERMAN MINTON BRIDGE/ 38 16.722 N 085 49.33 W Sherman Minton Bridge MM 608.6 OHR/242045ZNOV11,Allision
582393,4230686,11/25/2011,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,34.373904000000000,-86.287506000000000,M/V LEXINGTON - Equipment Failure,MS Equipment Failure/LEXINGTON/ 34 25.36689 N 086 23.55205 W Mile Marker 349 Tennessee River/251230ZNOV11,Material Failure/Malfunction
577555,4196468,11/26/2011,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,6,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,40.643553333300000,-80.504166666700000,Georgetown / OHR 39 / Vsl Maneuverability,MS Equipment Failure/GEORGETOWN/ 40 38.61324 N 080 30.25003 W Ohio River MM 39/261310ZNOV11,Material Failure/Malfunction
578575,4204087,11/26/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.893153333300000,-87.713136666700000,M/V MIKE WEISEND - Fouling,MS Equipment Failure/MIKE WEISEND/AEP RIVER DIV./ 37 53.5892 N 087 42.78824 W MM 816.9 OHR LDB/260044ZNOV11,Fouling
577393,4204820,11/26/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",0,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.869133333300000,-87.412033333300000,M/V NADINE BAKER - Allision/Breakaway,MS Allision/NADINE BAKER/C330/ 37 52.14807 N 087 24.72204 W Green River Mile 8.3/260612ZNOV11,Allision
577397,4195707,11/26/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.918368333300000,-81.910010000000000,Bridge Allision/UTV BUCKEYE STATE,MS Allision/BUCKEYE STATE/ED MCLAUGHLIN/ 39 00.79079 N 082 02.49381 W Mile Marker 251.3 Ohio River/261115ZNOV11,Allision
581868,4226933,11/27/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.867826666700000,-82.136555000000000,"05HUN12,MARY HARTER, Equip Fail",MS Equipment Failure/MARY HARTER/ 38 52.06967 N 082 08.19335 W Ohio River MM 263.5/271930ZNOV11,Loss/Reduction of Vessel Propulsion/Steering
578078,4200403,11/29/2011,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,4,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,40.074443333300000,-80.727220000000000,Pioneer / OHR 79 / Vsl Maneuverability,MS Equipment Failure/PIONEER/ 00 00.0 S 000 00.0 W MM 79 Ohio River/292200ZNOV11,Material Failure/Malfunction
577877,4199224,11/30/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-FAC) (009051),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,UNSPECIFIED,UNSPECIFIED,Not a Serious Marine Incident,38.260848000000000,-81.572318000000000,Kirby Fleeting/suspicious activity,MEP Pollution - Oil/ ROUTE 60 00 00.0 S 000 00.0 W ACROSS FROM OLD PARKWAY SUPERMARKET/301955ZNOV11,UNSPECIFIED
578693,4204959,11/30/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$20,000.00","$20,000.00",0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.843398333300000,-87.046151666700000,LINDA LITTLE - Fouling/Lost Rudder,MS Equipment Failure/LINDA LITTLE/Crounse Corporation/ 37 50.6039 N 087 02.76911 W Mile 750 OHR/301220ZNOV11,Fouling
578302,4201855,11/30/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,8,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.377653333300000,-89.510300000000000,ST JUDE HARBOR SERVICE / Breakaway / Grounding,MS Breakaway/USCGC CHENA/ 36 22.65921 N 089 30.61802 W Lower Mississippi River MM 873/301600ZNOV11,Set Adrift
577777,4201836,11/30/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.983333333300000,-89.833333333300000,J.O. BRADFORD / Grounding,MS Grounding/J. O. BRADFORD/ 37 59. N 089 50. W 79.2 UMR/300300ZNOV11,Grounding
577996,4200172,12/1/2011,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,36.165130000000000,-86.774670000000000,MS Allision-M/V DAVID K. WILSON,MS Allision/DAVID K. WILSON/ 36 10.05808 N 086 46.55004 W Cumberland River Mile 190.7/012211ZDEC11,Material Failure/Malfunction
579607,4211490,12/2/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$500.00,$500.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.983333333300000,-87.966666666700000,DONNA RUSHING - Equipment Failure,MS Equipment Failure/DONNA RUSHING/ 37 59.0 N 087 58.0 W 791 OHR/022350ZDEC11,Material Failure/Malfunction
578903,4206386,12/3/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016463000000000,-88.268259000000000,MSUP/NRC#997115/CINDY CELESTE/LUBE OIL/2 GAL,MEP Pollution - Oil/CINDY CELESTE/ 37 03.22645 N 088 32.64198 W TENNESSEE RIVER MILE MARKER 4/032210ZDEC11,Discharge/Release - Pollution
578893,4206335,12/6/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,1,Informal,Routine,Routine,Serious Marine Incident,37.922080000000000,-87.875000000000000,CHARGER - Personnel Injury,"MS Loss of Life/Injury/MT. VERNON BARGE Service, INC/ Mile Marker 841 Ohio River/070555LDEC11",Personnel Casualty - Injury
578531,4203831,12/6/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,36.553055000000000,-89.565755000000000,SAMUEL J/ Equipment Failure,MS Equipment Failure/CITY OF NEW MADRID/M/V SAMUEL J/ 36 33.18337 N 089 33.94532 W Lower Mississippi River MM 886.8 RDB/060001ZDEC11,Allision
578380,4202467,12/6/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,7,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.433610000000000,-82.419980000000000,Equipment Failure / UTV Darrell L,MS Equipment Failure/DARRELL L/ 38 24.39671 N 082 34.7375 W OHIO RIVER MM 316/060325ZDEC11,Material Failure/Malfunction
578902,4206378,12/6/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.506880000000000,-88.061130000000000,MSUP/NRC#997350/ELIZABETH LANE/DIESEL/<1GAL,MEP Pollution - Oil/ 37 10.33489 N 088 25.89994 W OHIO RIVER MILE MARKER 918.5/062055ZDEC11,Discharge/Release - Pollution
579060,4207640,12/12/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$3,000.00",$0.00,"$3,000.00",0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,36.621720000000000,-89.200713333300000,JOHN R INGRAM / Loss of Maneuverability,MS Equipment Failure/JOHN R INGRAM/ 36 37.30322 N 089 12.04282 W Lower Mississippi River MM 925 Right Descending Bank/120400ZDEC11,Fouling
579121,4212732,12/14/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$24,000.00","$24,000.00",0,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.023793333300000,-89.176375000000000,BETTY BRENT / Allision,MS Allision/BETTY BRENT/ILLINOIS CENTRAL RAILROAD BRIDGE/ 37 01.4276 N 089 10.5825 W Ohio River Mile 977.7/141617ZDEC11,Allision
579263,4209413,12/15/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,6,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.266605000000000,-85.730571666700000,CAPT DAVID GOIN - Allision,MS Allision/CAPT. DAVID GOIN/CHAD M/ 38 15.99632 N 085 43.83435 W 602.3 OHR LDB/152220ZDEC11,Collision
579609,4211496,12/16/2011,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.103713000000000,-84.529659166700000,Shawen - Alleged drug use,"MS Alleged Violation of Law/Regulation/INTELISOURCE, INC.//161711ZDEC11",UNSPECIFIED
579406,4210168,12/17/2011,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,1,1,0,0,0,0,0,2,Informal,Routine,Routine,Serious Marine Incident,38.795432000000000,-84.174194000000000,UTV ANNA C - Crewmember Loss of Life,MS Loss of Life/Injury/ANNA C/ 442 OHR/171800ZDEC11,Personnel Casualty - Death
607662,4406777,12/19/2011,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.795432000000000,-84.174194000000000,UTV LOUISE S/Equipment Failure/Leaking oil line,MS Equipment Failure/LOUISE S/ 38 47.40295 N 084 08.95763 W Ohio River MM 435/191300ZDEC11,Material Failure/Malfunction
579519,4212744,12/19/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$500.00,$500.00,0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.140455000000000,-88.711751666700000,SUSIE FAGAN / Allision,MS Allision/SUSIE FAGAN/ 37 08.42731 N 088 42.70514 W 942.4 OHR/191435ZDEC11,Allision
579649,4212635,12/20/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.433610000000000,-82.419980000000000,Harbor Dispatch/Mystery Sheen/UCN12-005,MEP Pollution - Oil/ OHIO RIVER RIVER MILE 315.6 LDB 00 00.0 S 000 00.0 W UNKNOWN SHEEN INCIDENT// UPPER END OF THE FLEET./201530ZDEC11,Discharge/Release - Pollution
580768,4219023,12/20/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016461666700000,-88.268258333300000,MSUP/NRC#998583/James Marine/hydraulic oil/ .5 pt.,MEP Pollution - Oil/ 4040 CLARKS RIVER ROAD 00 00.0 S 000 00.0 W WALKER BOAT YARD FACILITY/201010ZDEC11,Discharge/Release - Pollution
581300,4223002,12/21/2011,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,1,Informal,Routine,Routine,Serious Marine Incident,39.094030000000000,-84.504500000000000,B/V BILL BERRY/Personnel Injury,MS Loss of Life/Injury/ Ohio River mile marker 490/111754ZJAN12,Personnel Casualty - Injury
579867,4213328,12/21/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.678080000000000,-83.474500000000000,Oil spill/MCGINNIS INC./UCN 12-006,MEP Pollution - Oil/ 701 COUNTY ROAD 00 00.0 S 000 00.0 W/211320ZDEC11,Discharge/Release - Pollution
579866,4213325,12/23/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.525623333300000,-81.914358333300000,Oil Spill/AEP HYDROGENERATION/UCN 12-007,MEP Pollution - Oil/ 00 00.0 S 000 00.0 W WINFIELD HYDROELECTRIC FACILITY/230830ZDEC11,Discharge/Release - Pollution
579874,4214483,12/23/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$75,000.00","$75,000.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.686000000000000,-89.511993333300000,MARY ANN / Allision,MS Allision/MARY ANN/ 37 41.16007 N 089 30.71967 W Upper Mississippi River MM 84/231835ZDEC11,Allision
579921,4215705,12/24/2011,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,7,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.914761666700000,-80.785551666700000,MS Collision,MS Collision/M/V ROBINSON/MARGE MCFARLIN/ 39 54.88572 N 080 47.13315 W MM 104 OHR/242316ZDEC11,Collision
580863,4219782,12/25/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$33,000.00",$0.00,"$33,000.00",3,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.646755000000000,-82.860318333300000,09HUN12/UTV RH Beymer/Allision,MS Allision/ 5852 County Road 1 South Point 38 38.80532 N 082 51.61912 W/250330ZDEC11,Loss/Reduction of Vessel Propulsion/Steering
580031,4217470,12/26/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016463000000000,-88.268259000000000,MSUP/ NRC#999002/Edwin L. Kennedy/ Slop Oil /05Gal,MEP Pollution - Oil/ 900 SOUTH 3RD ST. 37 03.80007 N 088 33.32295 W MM 03 Tennessee River/262350ZDEC11,Discharge/Release - Pollution
580103,4216078,12/27/2011,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.396920000000000,-79.933491666700000,MS Grounding (12/27/2011 23:30:00),"MS Grounding/GEORGETOWN/ 40 23.81528 N 079 56.00952 W Monongahela River MM 6, LDB/280430ZDEC11",Grounding
581506,4224542,12/27/2011,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,6,0,0,0,0,0,0,2,Informal,Routine,Routine,Not a Serious Marine Incident,38.433610000000000,-82.419980000000000,11HUN12/UTV CINCINNATI/Equip Fail,MS Equipment Failure/M/V CINCINNATI/ 38 24.34628 N 082 34.76191 W Mile Marker 316 Ohio River Left Descending Bank/280430ZDEC11,Loss of Electrical Power
580220,4217610,12/28/2011,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$4,000.00","$4,000.00",0,0,0,0,0,0,0,5,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.497225000000000,-89.485073333300000,BUNGE 14020 Breakaway/Grounding,MS Breakaway/St Jude-New Madrid Harbor Services/ 00 00.0 N 000 00.0 W Lower Mississippi River MM 875/282000ZDEC11,Set Adrift
580177,4215225,12/28/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,"$80,000.00",$0.00,"$15,000.00","$95,000.00",2,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.920741666700000,-87.876423333300000,Marathon Facility - Crane Collapse,MS Equipment Failure/MPC 654/ 37 55.24453 N 087 52.5854 W Ohio River Mile 828/282145ZDEC11,Material Failure/Malfunction
580670,4218314,12/29/2011,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.644000000000000,-80.496700000000000,MS Alleged Violation of Law/Regulation,"MS Alleged Violation of Law/Regulation/ 192 West Chestnut St Washington Comprehensive Occupational Health Services

/291200ZDEC11",UNSPECIFIED
580239,4215946,12/29/2011,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$400.00,$400.00,0,0,0,0,0,0,1,4,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.778333000000000,-87.104443000000000,JINCY -  Bridge Allision,MS Allision/JINCY/U.S. 2155 HIGHWAY BRIDGE/ 37 46.7551 N 087 06.559 W Ohio River MM 756.3/291900ZDEC11,Allision
580419,4219668,1/1/2012,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$200,900.00","$200,900.00",0,0,0,0,0,0,8,4,Informal,Routine,Routine,Serious Marine Incident,37.873650000000000,-89.779320000000000,Knight Hawk Coal/Breakaway,MS Breakaway/VIKING QUEEN/ Chester 104 UMR/010251ZJAN12,Material Failure/Malfunction
582285,4229901,1/3/2012,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.628936666700000,-83.136783333300000,"10HUN12, UTV Hamilton, Equipment Failure",MS Equipment Failure/HAMILTON/ 38 37.73622 N 083 08.20708 W MM 366.6 OHR/031830ZJAN12,Material Failure/Malfunction
581096,4221554,1/3/2012,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,9,0,0,0,0,0,0,2,Informal,Routine,Routine,Not a Serious Marine Incident,38.417505000000000,-82.592865000000000,10HUN12/UTV CATLETTSBURG/Equip Fail/,MS Equipment Failure/CATLETTSBURG/ 38 25.0503 N 082 35.57195 W 317 Ohio River/030125ZJAN12,Loss/Reduction of Vessel Propulsion/Steering
581068,4221321,1/3/2012,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.748120000000000,-80.859300000000000,MS Equipment Failure (01/03/2012 3:05:00 PM),MS Equipment Failure/WEST VIRGINIA/ 39 44.88724 N 080 51.55804 W MM 119 OHR/031505ZJAN12,Loss of Electrical Power
580563,4218058,1/3/2012,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$2,000.00",$0.00,"$2,000.00",0,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.151898333300000,-80.705980000000000,MS Allision (01/03/2012 2:30:00 PM),MS Allision/ELIZABETH D./H0539/ 40 09.11399 N 080 42.35888 W Ohio River Mile 84/031430ZJAN12,Allision
580640,4221392,1/4/2012,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.940410000000000,-84.278940000000000,MEP Pollution - Oil (01/04/2012 1:00:00 PM),MEP Pollution - Oil/CHRISTINE B/ 50 EAST RIVER CENTER BLVD. 39 02.60804 N 084 22.98822 W OHIO RIVER MILE MARKER 459 LEFT DESCENDING BANK/041300ZJAN12,Discharge/Release - Pollution
581114,4221759,1/4/2012,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016463000000000,-88.268259000000000,MSUP/NRC#999546/MV PHILLIP  PFEFFER/lube oil/01 pt,MSUP/NRC#999546/MV PHILLIP  PFEFFER/lube oil/01 pt,Discharge/Release - Pollution
580745,4222961,1/5/2012,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$25,000.00","$25,000.00",0,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.191320000000000,-89.051065000000000,AL GRAY/ Allision,MS Allision/AL GRAY/ Cairo MM 980.5OHR/050715ZJAN12,Allision
